A06325,567,Note 0,0,Psalms 132,,Psal 132
A06325,576,Note 0,0,Psalms 26,,Psal 26
A06325,588,Note 0,0,2 Thessalonians 3,,2 Thessa 3
A06325,589,Note 0,0,1 Corinthians 5,,1 Corin 5
A06325,590,Note 0,0,Psalms 100,,Psal 100
A06325,590,Note 1,0,Philippians 2,,Phili 2
A06325,593,Note 0,0,Daniel 7,,Dani 7
A06325,593,Note 1,0,Matthew 4,,Math 4
A06325,596,Note 0,0,Hebrews 1,,Hebre 1
A06325,620,Note 0,0,Matthew 17,,Math 17
A06325,624,Note 0,0,Matthew 11,,Math 11
A06325,630,Note 0,0,Psalms 44,,Psal 44
A06325,633,Note 1,0,1 Peter 2,,1 Petri 2
A06325,636,Note 0,0,1 Timothy 3,,1 Timo 3
A06325,662,Note 1,0,Matthew 5,,Math 5
A06325,663,Note 1,0,1 Corinthians 11,,1 Corin 11
A06325,669,Note 0,0,Galatians 2,,Gala 2
A06325,669,Note 1,0,Isaiah 52,,Esaie 52
A06325,670,Note 0,0,Acts 9,,Act 9
A06325,671,Note 1,0,1 Corinthians 6,,1 Cor 6
A06325,672,Note 0,0,Matthew 5,,Math 5
A06325,672,Note 1,0,Psalms 81,,Psal 81
A06325,675,Note 0,0,1 Corinthians 5,,1 Corin 5
A06325,684,Note 1,0,Matthew 6,,Math 6
A06325,684,Note 2,0,1 Corinthians 6,,1 Cor 6
A06325,699,Note 0,0,Leviticus 19,,Leuiti 19
A06325,703,Note 0,0,Acts 5,,Act 5
A06325,703,Note 1,0,Psalms 43,,Psal 43
A06325,703,Note 2,0,Kings 3.10,,3 Reg 3 10
A06325,705,Note 0,0,Luke 11,,Luce 11
A06325,709,Note 0,0,Isaiah 53,,Esaie 53
A06325,709,Note 0,1,1 Corinthians 2,,1 Cor 2
A06325,713,Note 0,0,Psalms 33,,Psal 33
A06325,713,Note 1,0,Psalms 83,,ps 83
A06325,746,Note 0,0,1 Corinthians 3,,1 Cor 3
A06325,749,Note 1,0,Ecclesiastes 9,,Eccle 9
A06325,751,Note 0,0,Isaiah 4,,Esa 4
A06325,755,Note 0,0,Matthew 5,,Math 5
A06325,755,Note 1,0,Revelation 22,,Apoca 22
A06325,759,Note 0,0,Canticles 4,,Cant 4
A06325,760,Note 0,0,Psalms 41,,Psal 41
A06325,760,Note 1,0,Psalms 18,,Psal 18
A06325,766,Note 0,0,Psalms 100.1,,Psal 100 1
A06325,772,Note 0,0,2 Corinthians 2,,2 Cor 2
A06325,773,Note 0,0,Ephesians 5,,Ephe 5
A06325,775,Note 0,0,Genesis 2,,Gene 2
A06325,776,Note 0,0,Matthew 19,,Mat 19
A06325,780,Note 0,0,Matthew 28,,Math 28
A06325,787,Note 0,0,Psalms 101,,Psal 101
A06325,794,Note 0,0,Psalms 7,,Psal 7
A06325,816,Note 0,0,Ecclesiastes 3,,Eccle 3
A06325,855,Note 1,0,Matthew 23,,Math 23
A06325,857,Note 0,0,Matthew 23,,Math 23
A06325,862,Note 0,0,1 Corinthians 4,,1 Cor 4
A06325,862,Note 1,0,1 Corinthians 10,,1 Cor 10
A06325,875,Note 0,0,Canticles 6,,Cant 6
A06325,887,Note 0,0,Ephesians 5,,Ephe 5
A06325,900,Note 1,0,Ecclesiastes 24,,Eccle 24
A06325,900,Note 2,0,Matthew 11,,Math 11
A06325,901,Note 0,0,Romans 11,,Roma 11
A06325,902,Note 0,0,Romans 1,,Roma 1
A06325,925,Note 0,0,Luke 22,,Luce 22
A06325,933,Note 3,0,Isaiah 38,,Esa 38
A06325,935,Note 0,0,Genesis 1,,Gene 1
A06325,935,Note 1,0,Matthew 19,,Math 19
A06325,942,Note 1,0,Luke 4,,Luce 4
A06325,946,Note 0,0,Matthew 1,,Mat 1
A06325,950,Note 0,0,1 Corinthians 1^,,1 Cor 1^
A06325,958,Note 0,0,Matthew 18,,Math 18
A06325,958,Note 1,0,Romans 1,,Roma 1
A06325,959,Note 0,0,Matthew 16,,Math 16
A06325,964,Note 1,0,Matthew 13,,Math 13
A06325,967,Note 0,0,Ezekiel 16,,Ezech 16
A06325,971,Note 0,0,2 Timothy 3,,2 Timo 3
A06325,985,Note 0,0,Romans 12,,Roma 12
A06325,985,Note 1,0,2 Corinthians 5,,2 Cor 5
A06325,985,Note 2,0,2 Corinthians 5,,2 Cor 5
A06325,985,Note 3,0,Ephesians 4,,Ephe 4
A06325,985,Note 4,0,1 Thessalonians 4,,1 Thess 4
A06325,986,Note 0,0,1 Corinthians 4,,1 Cor 4
A06325,986,Note 1,0,2 Timothy 4,,2 Timo 4
A06325,988,Note 0,0,Isaiah 66,,Esa 66
A06325,1012,Note 0,0,Matthew 22,,Math 22
A06325,1048,Note 0,0,1 Corinthians 2,,1 Cor 2
A06325,1048,Note 1,0,Matthew 11,,Math 11
A06325,1052,Note 0,0,^ Corinthians 3,,^ Cor 3
A06325,1055,Note 0,0,Romans 12,,Roma 12
A06325,1058,Note 0,0,Psalms 6.21,,Psal 6 21
A06325,1058,Note 1,0,Matthew 5,,Math 5
A06325,1059,Note 0,0,Psalms 68,,Psal 68
A06325,1059,Note 0,1,Psalms 78,,Psal 78
A06325,1059,Note 0,2,Isaiah 66,,Esa 66
A06325,1072,Note 0,0,Romans 12,,Roma 12
A06325,1072,Note 1,0,Matthew 7,,Math 7
A06325,1083,Note 0,0,Romans 10,,Roma 10
A06325,1086,Note 0,0,Exodus 21,,Exodi 21
A06325,1109,Note 0,0,Daniel 5,,Dani 5
A06325,1115,Note 0,0,Revelation 22,,Apoca 22
A06325,1122,Note 0,0,Matthew 3,,Math 3
A06325,1132,Note 0,0,Ecclesiastes 5,,Eccle 5
A06325,1133,Note 0,0,Romans 2,,Roma 2
A06325,1136,Note 0,0,2 Kings 12,,2 Reg 12
A06325,1137,Note 0,0,Psalms 7,,Psal 7
A06325,1138,Note 0,0,Psalms 105,,Psal 105
A06325,1138,Note 1,0,2 Kings 1^,,2 Reg 1^
A06325,1139,Note 0,0,Revelation 6,,Apoca 6
A06325,1143,Note 0,0,Luke 11,,Luce 11
A06325,1145,Note 0,0,Exodus 17,,Exodi 17
A06325,1146,Note 0,0,Psalms 33,,Psal 33
A06325,1150,Note 0,0,Exodus 14,,Exodi 14
A06325,1150,Note 1,0,Exodus 17,,Exodi 17
A06325,1150,Note 2,0,Numbers 11; Numbers 21,,Nume 11 & 21
A06325,1150,Note 2,1,Exodus 32,,Exodi 32
A06325,1152,Note 0,0,Exodus 17,,Exodi 17
A06325,1153,Note 0,0,Kings 3.17; Kings 3.18,,3 Reg 3 17 & 18
A06325,1155,Note 0,0,Kings 4.4,,4 Reg 4 4
A06325,1155,Note 1,0,John 2,,Ione 2
A06325,1159,Note 0,0,Judith 16,,Iudic 16
A06325,1160,Note 0,0,Kings 3.3,,3 Reg 3 3
A06325,1164,Note 0,0,Matthew 8,,Math 8
A06325,1164,Note 1,0,Mark 10,,Mar 10
A06325,1167,Note 0,0,Luke 6,,Luce 6
A06325,1168,Note 0,0,Matthew 15,,Math 15
A06325,1168,Note 1,0,Matthew 9,,Math 9
A06325,1170,Note 0,0,Matthew 8,,Math 8
A06325,1170,Note 1,0,Luke 23,,Luce 23
A06325,1171,Note 0,0,Acts 7,,Act 7
A06325,1172,Note 0,0,Luke 22,,Luce 22
A06325,1174,Note 0,0,Acts 12,,Act 12
A06325,1177,Note 0,0,Matthew 2,,Math 2
A06325,1177,Note 0,1,Genesis 25,,Gene 25
A06325,1196,Note 0,0,Ezekiel 18,,Exech 18
A06325,1199,Note 0,0,Revelation 1,,Apoca 1
A06325,1201,Note 0,0,Romans 2,,Roma 2
A06325,1203,Note 0,0,Luke 22,,Luce 22
A06325,1204,Note 0,0,Exodus 15,,Exodi 15
A06325,1212,Note 0,0,Ezekiel 18,,Exech 18
A06325,1212,Note 2,0,Genesis 2,,Gene 2
A06325,1217,Note 0,0,Job 13,,Iob 13
A06325,1223,Note 0,0,Job 14,,Iob 14
A06325,1227,Note 0,0,Romans 5,,Roma 5
A06325,1227,Note 1,0,Hebrews 9,,Hebre 9
A06325,1228,Note 0,0,Romans 6,,Roma 6
A06325,1229,Note 0,0,Ephesians 2,,Ephe 2
A06325,1232,Note 0,0,Ecclesiastes 15,,Eccle 15
A06325,1235,Note 0,0,Luke 18,,Luce 18
A06325,1241,Note 0,0,Psalms 113,,Psal 113
A06325,1241,Note 1,0,Proverbs 15,,Prouer 15
A06325,1252,Note 1,0,Psalms 13,,Psal 13
A06325,1253,Note 1,0,Proverbs 18,,Prouer 18
A06325,1255,Note 0,0,Jeremiah 6,,Iere 6
A06325,1256,Note 0,0,Luke 12,,Luce 12
A06325,1257,Note 0,0,Matthew 24,,Math 24
A06325,1257,Note 1,0,Matthew 23,,Mat 23
A06325,1259,Note 1,0,Numbers 16,,Nume 16
A06325,1261,Note 0,0,Jeremiah 23,,Iere 23
A06325,1265,Note 1,0,Psalms 48,,Psal 48
A06325,1285,Note 0,0,Job 24,,Iob 24
A06325,1286,Note 2,0,Psalms 33,,Psal 33
A06325,1287,Note 0,0,Luke 16,,Luce 16
A06325,1291,Note 0,0,Psalms 115,,Psal 115
A06325,1297,Note 0,0,Psalms 83,,Psal 83
A06325,1305,Note 0,0,Psalms 139,,Psal 139
A06325,1312,Note 0,0,Proverbs 18,,Prouer 18
A06325,1335,Note 1,0,Exodus 20,,Exodi 20
A06325,1337,Note 0,0,2 Kings 24,,2 Reg 24
A06325,1345,Note 0,0,Exodus 20,,Exodi 20
A06325,1349,Note 0,0,2 Corinthians 5,,2 Cor 5
A06325,1365,Note 1,0,Luke 15,,Luce 15
A06325,1366,Note 0,0,Romans 13,,Roma 13
A06325,1367,Note 0,0,Ephesians 4,,Ephesi 4
A06325,1380,Note 0,0,2 Corinthians 12,,2 Cor 12
A06325,1380,Note 1,0,Philippians 1,,phili 1
A06325,1383,Note 0,0,Psalms 118,,Psal 118
A06325,1385,Note 0,0,Luke 18,,Luce 18
A06325,1386,Note 0,0,Luke 7,,Luce 7
A06325,1386,Note 1,0,Luke 23,,Luce 23
A06325,1387,Note 0,0,Luke 15,,Luce 15
A06325,1387,Note 1,0,Matthew 23,,Mat 23
A06325,1387,Note 3,0,Matthew 7,,Math 7
A06325,1387,Note 4,0,Matthew 3; Matthew 4,,Mat 3 & 4
A06325,1394,Note 0,0,Luke 3,,Luce 3
A06325,1394,Note 1,0,Deuteronomy 25,,Deut 25
A06325,1399,Note 0,0,Matthew 21,,Math 21
A06325,1399,Note 3,0,Luke 14.2,,Luce 14 2
A06325,1405,Note 1,0,Psalms 103,,Psal 103
A06325,1406,Note 0,0,Psalms 113,,Psal 113
A06325,1406,Note 1,0,Psalms 148,,Psal 148
A06325,1408,Note 0,0,Genesis 1,,Gene 1
A06325,1416,Note 0,0,Psalms 35,,Psal 35
A06325,1428,Note 0,0,Timothy 2,,tim 2
A06325,1429,Note 0,0,Luke 9,,Luce 9
A06325,1429,Note 1,0,Timothy 2,,tim 2
A06325,1438,Note 0,0,Corinthians 10,,Cor 10
A06325,1444,Note 0,0,Romans 8,,Rom 8
A06325,1446,Note 0,0,Acts 14,,Actu 14
A06325,1450,Note 0,0,Matthew 21,,Math 21
A06325,1454,Note 0,0,Isaiah 5,,Esaia 5
A06325,1462,Note 0,0,Luke 9,,Luce 9
A06325,1469,Note 0,0,Proverbs 24,,Prou 24
A06325,1473,Note 0,0,1 Corinthians 3,,1 Cor 3
A06325,1477,Note 0,0,Galatians 5,,Gal 5
A06325,1484,Note 0,0,Hebrews 11,,Hebrae 11
A06325,1486,Note 0,0,Micah 1.2; Micah 1.2,,Macha 1 2 & 2
A06325,1487,Note 0,0,Acts 5,,Actu 5
A06325,1488,Note 0,0,Canticles 8,,Canti 8
A06325,1491,Note 0,0,2 Kings 14,,2 Reg 14
A06325,1492,Note 0,0,Romans 8,,Rom 8
A06325,1494,Note 0,0,Matthew 19,,Math 19
A06325,1494,Note 1,0,Luke 9,,Luce 9
A06325,1494,Note 2,0,Romans 8,,Roma 8
A06325,1496,Note 0,0,Job 6,,Iob 6
A06325,1497,Note 0,0,Romans 8,,Rom 8
A06325,1501,Note 1,0,Isaiah 6,,Esa 6
A06325,1508,Note 0,0,Hebrews 11,,Haebre 11
A06325,1516,Note 1,0,Psalms 43,,Psal 43
A06325,1517,Note 0,0,Colossians 3,,Col 3
A06325,1525,Note 0,0,1 Peter 2,,1 Petri 2
A06325,1525,Note 1,0,Romans 8,,Rom 8
A06325,1526,Note 0,0,Colossians 3,,Colo 3
A06325,1527,Note 0,0,Romans 7,,Rom 7
A06325,1533,Note 0,0,Ephesians 4,,Ephe 4
A06325,1535,Note 0,0,Luke 5,,Luce 5
A06325,1537,Note 0,0,Romans 14,,Rom 14
A06325,1556,Note 1,0,2 Corinthians 1,,2 Co^ 1
A06325,1561,Note 1,0,John 14,,Ioan 14
A06325,1561,Note 2,0,John 13,,Ioan 13
A06325,1561,Note 2,1,Matthew 11,,Math 11
A06325,1566,Note 0,0,Luke 9,,Luce 9
A06325,1567,Note 0,0,John 14,,Ioan 14
A06325,1567,Note 1,0,Philippians 2,,Philip 2
A06325,1568,Note 0,0,John 14,,Ioan 14
A06325,1568,Note 1,0,Matthew 26,,Math 26
A06325,1572,Note 0,0,Luke 23,,Luce 23
A06325,1583,Note 0,0,John 8,,Ioan 8
A06325,1584,Note 1,0,Matthew 3,,Math 3
A06325,1594,Note 0,0,John 8,,Ioan 8
A06325,1607,Note 0,0,1 John 4,,1 Ioan 4
A06325,1616,Note 0,0,Luke 1,,Luce 1
A06325,1621,Note 0,0,John 4,,Ioan 4
A06325,1627,Note 0,0,John 4,,Ioan 4
A06325,1638,Note 0,0,Isaiah 9,,Esaias 9
A06325,1642,Note 0,0,John 4,,Ioan 4
A06325,1647,Note 0,0,John 4,,Ioan 4
A06325,1651,Note 0,0,John 4,,Ioan 4
A06325,1670,Note 0,0,Isaiah 29,,Esa 29
A06325,1673,Note 0,0,John 4,,Ioan 4
A06325,1685,Note 0,0,Luke 19,,Luc 19
A06325,1689,Note 0,0,John 4,,Ioan 4
A06325,1706,Note 0,0,Isaiah 32,,Esai 32
A06325,1706,Note 0,1,John 16,,Ioan 16
A06325,1707,Note 0,0,Revelation 21,,Apoca 21
A06325,1707,Note 0,1,Revelation 7,,Apoca 7
A06325,1709,Note 0,0,Romans 12,,Roma 12
A06325,1713,Note 0,0,Luke 11,,Luce 11
A06325,1714,Note 0,0,Isaiah 19,,Esa 19
A06325,1719,Note 0,0,Proverbs 13,,Prou 13
A06325,1719,Note 1,0,Matthew 18,,Math 18
A06325,1731,Note 0,0,Luke 1,,Luce 1
A06325,1731,Note 0,1,Matthew 11,,Math 11
A06325,1734,Note 0,0,Romans 12,,Roma 12
A06325,1734,Note 0,1,Psalms 132,,Psal 132
A06325,1735,Note 0,0,2 Thessalonians 3,,2 Thess 3
A06325,1739,Note 0,0,Genesis 18,,Gene 18
A06325,1744,Note 0,0,Luke 2,,Luce 2
A06325,1744,Note 1,0,Luke 10,,Luce 10
A06325,1745,Note 0,0,John 14,,Ioan 14
A06325,1747,Note 0,0,Isaiah 59,,Esai 59
A06325,1752,Note 0,0,Isaiah 57,,Esa 57
A06325,1760,Note 0,0,Matthew 16,,Math 16
A06325,1764,Note 0,0,Exodus 16,,Exodi 16
A06325,1764,Note 3,0,Psalms 31,,Psal 31
A06325,1773,Note 0,0,Matthew 3,,Math 3
A06325,1774,Note 0,0,Corinthians 4,,Cor 4
A06325,1776,Note 0,0,Psalms 138,,Psal 138
A06325,1785,Note 0,0,1 Peter 4,,1 Petri 4
A06325,1786,Note 0,0,Matthew 3,,Math 3
A06325,1796,Note 0,0,Corinthians 5,,cor 5
A06325,1798,Note 0,0,Matthew 26,,Math 26
A06325,1799,Note 0,0,2 Kings 2,,2 Regu 2
A06325,1803,Note 0,0,Psalms 72,,Psal 72
A06325,1814,Note 0,0,Ezekiel 13,,Ezech 13
A06325,1818,Note 0,0,Matthew 10,,Math 10
A06325,1819,Note 0,0,Matthew 5,,Math 5
A06325,1822,Note 0,0,John 4,,Ioan 4
A06325,1824,Note 0,0,Ecclesiastes 5,,Eccle 5
A06325,1825,Note 0,0,Isaiah 30,,Esai 30
A06325,1826,Note 0,0,2 Peter 3,,2 Pe 3
A06325,1839,Note 1,0,2 Corinthians 4,,2 Cori 4
A06325,1842,Note 0,0,Luke 21,,Luce 21
A06325,1845,Note 0,0,Romans 5,,Rom 5
A06325,1855,Note 0,0,Job 2,,Iob 2
A06325,1856,Note 0,0,Ecclesiastes 2,,Eccle 2
A06325,1859,Note 0,0,Genesis 21,,Gene 21
A06325,1860,Note 3,0,Hebrews 12,,Hebrae 12
A06325,1863,Note 0,0,Luke 7,,Luce 7
A06325,1865,Note 0,0,Matthew 9,,Math 9
A06325,1865,Note 1,0,Luke 11,,Luce 11
A06325,1865,Note 2,0,John 8,,Ioan 8
A06325,1866,Note 0,0,John 9,,Iohis 9
A06325,1868,Note 0,0,John 8,,Ioan 8
A06325,1868,Note 1,0,John 18,,Iohis 18
A06325,1868,Note 2,0,Matthew 26,,Math 26
A06325,1868,Note 3,0,Matthew 27,,Math 27
A06325,1871,Note 0,0,Isaiah 53,,Esai 53
A06325,1871,Note 1,0,Luke 23,,Luce 23
A06325,1876,Note 0,0,Luke 21,,Luce 21
A06325,1876,Note 1,0,Revelation 6,,Apoca 6
A06325,1877,Note 0,0,Ecclesiastes 1,,Eccle 1
A06325,1878,Note 0,0,Luke 8,,Luce 8
A06325,1878,Note 1,0,Luke 21,,Luce 21
A06325,1883,Note 0,0,Matthew 18,,Math 18
A06325,1890,Note 0,0,John 8,,Ioan 8
A06325,1895,Note 0,0,Luke 17,,Luce 17
A06325,1895,Note 1,0,Genesis 19,,Gene 19
A06325,1895,Note 3,0,Luke 9,,Luce 9
A06325,1903,Note 0,0,1 Corinthians 9,,1 Corin 9
A06325,1905,Note 0,0,Matthew 10,,Math 10
A06325,1905,Note 1,0,Leviticus 3,,Leuiti 3
A06325,1908,Note 0,0,Revelation 2,,Apoca 2
A06325,1911,Note 0,0,Matthew 21,,Math 21
A06325,1912,Note 1,0,John 11,,Ioan 11
A06325,1916,Note 0,0,Luke 6,,Luce 6
A06325,1920,Note 0,0,Luke 5,,Luce 5
A06325,1923,Note 0,0,John 11,,Ioan 11
A06325,1932,Note 0,0,John 11,,Ioan 11
A06325,2009,Note 1,0,Kings 16,,Regu 16
A06325,2019,Note 0,0,Luke 6,,Luce 6
A06325,2019,Note 2,0,Luke 6,,Luce 6
A06325,2021,Note 0,0,Romans 8,,Roma 8
A06325,2021,Note 1,0,Galatians 2,,Gala 2
A06325,2021,Note 2,0,Ephesians 5,,Ephe 5
A06325,2023,Note 0,0,Matthew 26,,Math 26
A06325,2033,Note 0,0,Matthew 26,,Math 26
A06325,2055,Note 2,0,Proverbs 13,,Proue 13
A06325,2062,Note 0,0,Matthew 5,,Math 5
A06325,2072,Note 0,0,2 Corinthians 8,,2 Cor 8
A06325,2078,Note 0,0,Proverbs 24,,Pro 24
A06325,2086,Note 0,0,Luke 2,,Luce 2
A06325,2096,Note 0,0,Luke 19,,Luce 19
A06325,2103,Note 0,0,Luke 21,,Luce 21
A06325,2108,Note 0,0,Matthew 10,,Math 10
A06325,2112,Note 0,0,Luke 2,,Luce 2
A06325,2118,Note 2,0,Galatians 2,,Gala 2
A06325,2125,Note 0,0,Titus 3,,Titu 3
A06325,2126,Note 0,0,Psalms 102,,Psal 102
A06325,2129,Note 0,0,Matthew 11,,Math 11
A06325,2130,Note 0,0,Psalms 73,,Psal 73
A06325,2130,Note 1,0,John 1,,Ioan 1
A06325,2131,Note 0,0,Matthew 9,,Math 9
A06325,2133,Note 0,0,Isaiah 30,,Esa 30
A06325,2135,Note 0,0,Canticles 9,,Cant 9
A06325,2141,Note 1,0,Romans 2,,Roma 2
A06325,2144,Note 0,0,Ecclesiastes 7,,Eccle 7
A06325,2145,Note 0,0,John 3,,Ioan 3
A06325,2147,Note 0,0,1 Peter 4,,1 Petri 4
A06325,2160,Note 0,0,Romans 1,,Roma 1
A06325,2169,Note 0,0,Psalms 102,,Psal 102
A06325,2173,Note 0,0,Luke 23,,Luce 23
A06325,2177,Note 0,0,Matthew 5,,Math 5
A06325,2177,Note 2,0,Romans 1,,Roma 1
A06325,2179,Note 0,0,Matthew 5,,Math 5
A06325,2184,Note 0,0,Psalms 4,,Psal 4
A06325,2188,Note 0,0,Matthew 18,,Math 18
A06325,2199,Note 0,0,Matthew 21,,Math 21
A06325,2200,Note 0,0,John 11,,Ioan 11
A06325,2204,Note 0,0,John 11,,Ioan 11
A06325,2206,Note 1,0,Genesis 49,,Gene 49
A06325,2209,Note 0,0,John 11,,Ioan 11
A06325,2213,Note 0,0,John 12,,Ioan 12
A06325,2215,Note 0,0,Matthew 16,,Math 16
A06325,2216,Note 0,0,John 11,,Ioan 11
A06325,2222,Note 0,0,Daniel 2,,Dani 2
A06325,2222,Note 1,0,Genesis 41,,Gene 41
A06325,2225,Note 0,0,Numbers 22,,Num 22
A06325,2228,Note 0,0,John 11,,Ioan 11
A06325,2229,Note 1,0,Numbers 24,,Num 24
A06325,2229,Note 2,0,Matthew 7,,Math 7
A06325,2231,Note 2,0,1 Corinthians 12,,1 Cori 12
A06325,2238,Note 0,0,Ezekiel 18,,Ezech 18
A06325,2240,Note 0,0,Matthew 11,,Math 11
A06325,2245,Note 0,0,Isaiah 11,,Esai 11
A06325,2247,Note 0,0,John 12,,Ioan 12
A06325,2252,Note 0,0,Matthew 27,,Math 27
A06325,2252,Note 1,0,Luke 23,,Luce 23
A06325,2253,Note 0,0,Matthew 27,,Math 27
A06325,2257,Note 0,0,Matthew 26,,Math 26
A06325,2258,Note 0,0,Isaiah 33,,Esai 33
A06325,2258,Note 1,0,John 10,,Ioan 10
A06325,2262,Note 0,0,John 11,,Ioan 11
A06325,2266,Note 0,0,Titus 3,,titum 3
A06325,2290,Note 1,0,Proverbs 18,,Prou 18
A06325,2296,Note 0,0,Ecclesiastes 28,,Eccle 28
A06325,2297,Note 0,0,Ecclesiastes 28,,Eccle 28
A06325,2297,Note 2,0,John 6,,Ioan 6
A06325,2298,Note 0,0,1 John 4,,1 Ioan 4
A06325,2300,Note 1,0,Ephesians 5,,Ephe 5
A06325,2302,Note 0,0,Matthew 26,,Math 26
A06325,2302,Note 1,0,1 Corinthians 15,,1 Cor 15
A06325,2306,Note 1,0,Matthew 12,,Math 12
A06325,2327,Note 0,0,1 Kings 16,,1 Reg 16
A06325,2357,Note 0,0,2 Peter 2,,2 Petri 2
A06325,2375,Note 0,0,Jeremiah 1,,Ieremi 1
A06325,2392,Note 0,0,Leviticus 1,,Leui 1
A06325,2399,Note 0,0,Luke 1,,Luce 1
A06325,2404,Note 0,0,Matthew 15,,Math 15
A06325,2406,Note 0,0,Ecclesiastes 18,,Eccle 18
A06325,2406,Note 1,0,Psalms 50,,Psal 50
A06325,2413,Note 0,0,1 Corinthians 11,,1 Cori 11
A06325,2415,Note 0,0,John 6,,Ioan 6
A06325,2422,Note 0,0,John 6,,Ioan 6
A06325,2431,Note 0,0,Ephesians 5,,Ephae 5
A06325,2436,Note 1,0,Ephesians 5,,Ephe 5
A06325,2441,Note 0,0,1 Timothy 2,,1 Timo 2
A06325,2443,Note 0,0,Ephesians 5,,Ephe 5
A06325,2454,Note 0,0,Hebrews 13,,Hebre 13
A06325,2458,Note 0,0,1 Corinthians 7,,1 Cori 7
A06325,2478,Note 0,0,1 Corinthians 15,,1 Cori 15
A06329,7,Note 0,0,Ephesians 2,,E^he 2
A06329,21,Note 0,0,Romans 8,,Roma 8
A06329,41,Note 0,0,Galatians 2,,Galat 2
A06329,60,Note 0,0,Romans 8,,Roma 8
A06329,70,Note 0,0,1 John 1,,1 Ioan 1
A06329,82,Note 0,0,John 17,,Ioan 17
A06329,85,Note 0,0,Luke 23,,Luc 23
A06329,89,Note 0,0,Romans ^,,Roma ^
A06329,102,Note 0,0,Galatians 5,,Gala 5
A06329,113,Note 0,0,Psalms ^^,,Psal ^^
A06329,121,Note 0,0,1 Corinthians 1,,1 Cor 1
A06329,136,Note 1,0,Matthew 3,,Math 3
A06329,154,Note 0,0,Matthew ^,,Math ^
A06329,156,Note 0,0,Matthew 17,,Matth 17
A06329,156,Note 1,0,Matthew 17,,Math 17
A06329,163,Note 0,0,Isaiah 45,,Esaie 45
A06329,164,Note 0,0,John 5,,Ioan 5
A06329,167,Note 0,0,Matthew 16,,Math 16
A06329,175,Note 0,0,John 5,,Ioan 5
A06329,187,Note 0,0,Psalms 43,,Psal 43
A06329,207,Note 0,0,Psalms 6^,,Psalm 6^
A06329,218,Note 0,0,Psalms 2^,,Psalm 2^
A06329,221,Note 0,0,Luke 2,,Luc 2
A06329,240,Note 0,0,Job 19,,Iob 19
A06329,246,Note 0,0,2 Kings 24,,2 Regu 24
A06329,246,Note 0,1,Daniel 4,,Daniel 4
A06329,249,Note 0,0,Psalms 77.1,,Psalm 77 1
A06329,249,Note 0,1,Kings 56,,Regu 56
A06329,250,Note 0,0,Psalms 20,,Psalm 20
A06329,255,Note 0,0,Genesis 1^,,Gene 1^
A06329,255,Note 0,1,Genesis 1^,,Gene 1^
A06329,257,Note 0,0,Isaiah 37,,Esa^e 37
A06329,257,Note 1,0,2 Chronicles ^2,,2 Parali ^2
A06329,257,Note 2,0,Daniel 45,,Daniel 45
A06329,262,Note 0,0,Exodus 32,,Exodi 32
A06329,278,Note 0,0,Psalms ^8,,Psalm ^8
A06329,292,Note 0,0,John 1^,,Ioan 1^
A06329,301,Note 0,0,John 1^,,Ioan 1^
A06329,314,Note 0,0,Psalms 23,,Psalm 23
A06329,316,Note 0,0,Job 1,,Iob 1
A06329,336,Note 0,0,Mark 14,,Marc 14
A06329,355,Note 0,0,Isaiah 5^,,Esaie 5^
A06329,362,Note 0,0,Ecclesiastes 1,,Eccle 1
A06329,363,Note 0,0,1 Corinthians 4,,1 Cor 4
A06329,378,Note 0,0,Romans 8,,Roma 8
A06329,382,Note 0,0,John 19,,Ioan 19
A06329,382,Note 1,0,Matthew 17,,Matth 17
A06329,383,Note 0,0,Psalms 21,,Psalm 21
A06329,384,Note 0,0,John 19,,Ioan 19
A06329,384,Note 0,1,John 19,,Ioan 19
A06329,385,Note 0,0,Matthew 27,,Matth 27
A06329,393,Note 0,0,Psalms 21,,Psalm 21
A06329,398,Note 0,0,Luke 2^,,Luce 2^
A06329,400,Note 0,0,Matthew 27,,Math 27
A06329,400,Note 1,0,John 19,,Ioan 19
A06329,400,Note 2,0,Luke 2^,,Luce 2^
A06329,402,Note 2,0,Luke 2^,,Luce 2^
A06329,419,Note 0,0,Luke 2^,,Luce 2^
A06329,419,Note 1,0,Matthew 2^,,Matth 2^
A06329,428,Note 0,0,Isaiah ^,,Esa^ ^
A06329,428,Note 1,0,Psalms 97,,Psalm 97
A06329,433,Note 0,0,Isaiah 5^,,Esaie 5^
A06329,438,Note 0,0,Micah 6,,Michee 6
A06329,439,Note 0,0,Isaiah 5,,Esaie 5
A06329,444,Note 0,0,Exodus 20,,Exod 20
A06329,446,Note 0,0,Exodus 16,,Exod 16
A06329,446,Note 1,0,Ibidem 17,,Ibidem 17
A06329,446,Note 2,0,Exodus 30,,Exod 30
A06329,455,Note 0,0,Micah ^,,Michee ^
A06329,470,Note 0,0,2 Corinthians 1.5,,2 Cor 1 5
A06329,480,Note 0,0,Romans 14,,Roma 14
A06329,482,Note 0,0,Mark 8,,Marc 8
A06329,482,Note 0,1,Acts 14,,Actu 14
A06329,484,Note 0,0,Matthew 4,,Matth 4
A06329,489,Note 0,0,1 Peter 2,,1 Petri 2
A06329,503,Note 0,0,Matthew 16,,Matth 16
A06329,511,Note 0,0,Matthew 11,,Math 11
