B01041,441,0,1. Cor. 3.,1. Cor. 3.
B01041,441,1,Psal. 118.,Psal. 118.
B01041,442,0,Hebre. 13.,Hebre. 13.
B01041,447,0,Psal. 18.,Psal. 18.
B01041,451,0,Psal. 26.,Psal. 26.
B01041,454,0,Psal. 24.,Psal. 24.
B01041,455,0,Prouer. 6,Prouer. 6
B01041,457,0,Tite. 2.,Tite. 2.
B01041,457,1,1. Iohn. 2,1. John. 2
B01083,6,0,"Math , 9. Marc. 2. Luc. 9.","Math , 9 Marc 2. Luc. 9"
B01083,8,0,Psal. 45,Psal. 45
B01083,9,0,1 Cor. ^,1 Cor. ^
B01083,11,0,Math. 24. Mat. ^^.,Math. 24. Mat ^^.
B01083,12,0,Luc. 10. Ioan. 14. Marc. 6. Math. 10.,Luc. 10. Joan. 14. Marc 6. Math. 10.
B01083,13,0,Esa. 1.,Esa. 1.
B01083,15,0,Rom. 10,Rom. 10
B01083,15,1,Eccl. 32,Eccl. 32
B01083,15,2,Mar. 4.,Mar. 4.
B01083,17,0,Math. 13. Esa. 6. Marc. 4. Act. 18.,Math. 13. Esa. 6. Marc 4. act 18.
B01083,18,0,Pro. 18.,Pro. 18.
B01083,18,1,Pro. 23.,Pro. 23.
B01083,20,0,Gen. 11. & 17. Psal. 7. Apo. 2.,Gen. 11. and 17. Psal. 7. Apo. 2.
B01083,20,1,Psal. 93.,Psal. 93.
B01083,23,0,Esa. 55.,Esa. 55.
B01083,25,0,"2 , Cor. 6.","2 , Cor. 6."
B01083,29,0,Rom. 11. 1. Cor. 8. Eph. 1. 2. Cor. 3. Apoc. 17.,Rom. 11. 1. Cor. 8. Eph. 1. 2. Cor. 3. Apoc. 17.
B01083,36,0,1. Cor. 3.,1. Cor. 3.
B01083,43,0,Rom. 4. Rom. 5. 1. Ioan. 1. 1. Pet. 1. 2. Tim. 2. Tit. 3. Gal. 3. Eph. 2.,Rom. 4. Rom. 5. 1. Joan. 1. 1. Pet. 1. 2. Tim. 2. Tit. 3. Gal. 3. Eph. 2.
B01083,45,0,1. Cor. ^. Eph. 1.,1. Cor. ^. Eph. 1.
B01083,48,0,Tit. 2.,Tit. 2.
B01083,54,0,2. Pet. 5.,2. Pet. 5.
B01083,54,1,1. Ioan. 3.,1. Joan. 3.
B01083,56,0,Ioan. 8.,Joan. 8.
B01083,58,0,Ioan. 13,Joan. 13
B01083,58,1,Gala. 5.,Gala. 5.
B01083,70,0,Exo. 32,Exo. 32
B01083,73,0,4 Reg. 30.,4 Reg. 30.
B01083,74,0,"4 Reg. 20 ,","4 Reg. 20 ,"
B01083,79,0,"2 Par. 22 ,","2 Par. 22 ,"
B01083,87,0,"Ioh. 6 ,","Ioh. 6 ,"
B01083,88,0,Math. 22,Math. 22
B01083,93,0,Eze. 18.,Eze. 18.
B01083,94,0,"Eccl. 5. Eccl. 19 Ge. 6 & 19 Nume , 14","Eccl. 5. Eccl. 19 Ge. 6 and 19 nume , 14"
B01083,98,0,2 Cor. 23 :,2 Cor. 23 :
B01083,98,1,"Rem , 1 ,","remember , 1 ,"
B01083,98,2,^ol,^ol
B01083,98,3,"Psal , 1","Psal , 1"
B01083,98,4,M,m
B01083,100,0,"Psalm , 67 ,","Psalm , 67 ,"
B01083,103,0,Mar. 16.,Mar. 16.
B01083,103,1,Rom. 1.,Rom. 1.
B01083,103,2,Heb. 3. Heb. 6.,Heb. 3. Heb. 6.
B01083,103,3,"2 Gen. 4. Iudic. 1^. Reg. 31. 4. Reg , 19 , Gen. 19. Num. 16.","2 Gen. 4. Iudic. 1^. Reg. 31. 4. Reg , 19 , Gen. 19 Num. 16."
B01083,104,0,Act. 1.,act 1.
B01083,110,0,Apoc. 22.,Apoc. 22.
B01083,110,1,Math. 25.,Math. 25.
B01083,115,0,Rom. 8.,Rom. 8.
B01083,116,0,Marc. 16.,Marc 16.
B01083,117,0,Eph. 1.,Eph. 1.
B01083,123,0,Iacob.,Jacob.
B01083,127,0,^ap. 1.,^ap. 1.
B01083,129,0,Rom. 1.,Rom. 1.
B01083,133,0,1. Ioan. 1.,1. Joan. 1.
B01083,133,1,Ioan. 8.,Joan. 8.
B01083,134,0,Psal. 5.,Psal. 5.
B01083,147,0,Gala. 4. P^alm.,Gala. 4. P^alm.
B01083,147,1,Gal. ^.,Gal. ^.
B01083,149,0,quicquam.,quicquam.
B01083,149,1,eius.,eius.
B01083,150,0,Esa. 53.,Esa. 53.
B01083,150,1,Hebr.,Hebr.
B01083,159,0,Gala. ^.,Gala. ^.
B01083,161,0,Mar. 10. Exo. 20.,Mar. 10. Exo. 20.
B01083,161,1,Heb. 13,Heb. 13
B01083,161,2,Heb. 13,Heb. 13
B01083,163,0,Tess. 4.,Tess. 4.
B01083,165,0,Apoc ^,Apoc ^
B01083,173,0,Rom. 6,Rom. 6
B01083,177,0,Psal. ^^,Psal. ^^
B01083,180,0,Ioel. 2.,Ioel. 2.
B01083,187,0,Iacob. 1,Jacob. 1
B01083,189,0,^oan.,^oan.
B01083,190,0,^ph. 2,^ph. 2
B01083,192,0,Tess. 1,Tess. 1
B01083,203,0,Rom. 13.,Rom. 13.
B01083,208,0,Math. 9. Luc. 14,Math. 9 Luc. 14
B01083,219,0,"1. Tim , 5.","1. Tim , 5."
B01083,243,0,Rom. ^,Rom. ^
B01083,244,0,1 Cor. 1,1 Cor. 1
B01083,268,0,Psal. 13 Psal. ^1. Psa. 29. *. 3.,Psal. 13 Psal. ^1. Psa. 29. *. 3.
B01083,269,0,2.,2.
B01083,273,0,Esay. 1^. Math. 1^. Mar. 7.,Easie. 1^. Math. 1^. Mar. 7.
B01083,291,0,Io^. ^0.,Io^. ^0.
B01083,295,0,Leuit. 2.,Leuit. 2.
B01083,322,0,1 Pet. ^ Colo. ^.,1 Pet. ^ Colo. ^.
B01083,323,0,Ephe. 5. 6. 2 Pet. 3.,Ephe. 5. 6. 2 Pet. 3.
B01083,324,0,Ephe. 6,Ephe. 6
B01083,325,0,Ephe. 6.,Ephe. 6.
B01083,327,0,Eph. 6. Colo. 3.,Eph. 6. Colo. 3.
B01083,329,0,Eph. 6. Colo. ^,Eph. 6. Colo. ^
B01083,351,0,Ephe. 4,Ephe. 4
